"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12"
"90049","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6747500,6250000,6250000,5925000,6124000,6495000,6395000,6495000,6647000,6799000,6495000,6495000,5895000,5497500,5745000,5700000,5897000,5895000,5897000,5995000,5995000,6e+06,5898000
"40509","Lexington","KY","Lexington-Fayette","Fayette County",163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379450,367500,369900,398400,367500,399900,375000,385000,370000,385000,375000,379900,382450,385000,385000,375500,372450,359900,385000,379900,349900,374900,394450,399500,399500,364900,357843,375000,350000,336500,344950,358450,372400,349900,369000,379900,381900,372500,381950,385000,365000,425000,409000,425000,405959,399949.5,399900,393925,403477,415000,414750,429950,425000,382500,398900,393900,407613.5,412450,389900,382500,415000,419900,474900,462450,474000,499500,480000,475000,439000,411950,402250,427450,434500,425900,412900,414750
"30064","Marietta","GA","Atlanta-Sandy Springs-Roswell","Cobb County",164,459950,450000,439900,459950,450000,450000,450000,444900,434900,425000,409900,399900,389000,367450,375250,354450,351950,366900,366900,375000,365000,350000,334500,329450,330000,329900,329900,329925,350000,349900,329950,329900,327300,345000,340000,340000,355900,365000,379000,384950,419900,383400,385000,384950,397900,399000,384315,397900,4e+05,398950,437700,439000,437990,439000,422500,439000,449900,450000,464450,450000,475987.5,474085,472400,483450,489000,458950,449450,469900,469900,469950,464900,469221,459900,499000,469900,475000,480000,469400,515000,518500,513000,491312.5,465900,459900,440990,459900,479900,508950,496400,499900,484900,490700,504950,514255,509900,509541,509541,515443,499000,498250,499575,505255,516800,499500,546950,545400,542575,542825
"98004","Bellevue","WA","Seattle-Tacoma-Bellevue","King County",165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2225000,1995000,1795000,1795000,1826000,1997000,1949475,1897000,1927000,2020000,2235500,2438995,2298995,2299990,2260000,2249995,2200000,2395000,2397495,2399990,2719000,2598000,2525000,2498000,2499990,2498995,2500000,2499990,2574000,2599000,2753900,2753900,2899950,2699950,2650000,2799950,2748000,2799950,2808495,2949495,3438400,3298000,3098000,3398800,3148000,3174000,3233400,3283000,3313000,3189000,3289000,3264400,3483444,3433444,3668800,3590000,3600000,3490000,3499444,3444400,3253000,3299500,3188000,3390000,3238000
"30809","Evans","GA","Augusta-Richmond County","Columbia County",166,304385,298000,309000,309500,299900,299900,299000,299900,299900,299900,299712.5,296900,292440,294900,308900,308950,310000,314900,312000,306900,299900,306900,299900,292520,284900,299900,297090,309450,313098,314499,309000,305937,289950,297470,291120.5,284560,285240,299900,309949.5,310000,314900,321599.5,329900,315450,311878,304900,304900,304900,304900,301900,304900,303400,308900,308400,304900,309900,312400,314900,306100,309900,312900,312900,309900,324250,322250,327757.5,329900,330195,331400,319900,318900,329900,326545,331400,329900,329900,329900,333650,335085,339900,335035,338900,334400,335450,330000,338900,339000,339900,347900,349900,349900,345450,339900,341500,340500,339450,339900,339900,339900,363546,349900,339900,336900,345900,344400,340000,339950,335470
"68516","Lincoln","NE","Lincoln","Lancaster County",167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385517,388643.5,378182.5,378182.5,359900,349900,372550,384900,360000,367450,367475,364950,372470,367475,350000,349900,374970,365900,382450,375000,389925,384950,385250,392275,390150,390000,394400
"30518","Sugar Hill","GA","Atlanta-Sandy Springs-Roswell","Gwinnett County",168,325000,332500,322000,309000,3e+05,3e+05,299500,307698,299900,313698,289900,279000,289900,262450,249900,265000,259900,259900,259950,262450,269900,269900,271431,254650,259759,253000,264700,250500,274500,285089,268910,259400,289000,274542,275000,270000,282900,285221,304900,299900,324900,327900,354900,357400,334900,324900,324900,324900,315900,319900,312975,329900,326000,312450,324937.5,314823,315000,311935.5,334900,329900,337900,339900,334900,340900,350000,386440,389000,377505,377505,375463,391890,388900,387111.5,392227,386626,387312.5,388994,389990,392445,398411,399850,398946,404922,409745,399990,403490,408130,404569,409695,409490,412900,419945,421990,421990,425593.5,423990,427342.5,433005,432165,442245,438700.5,444900,438990,437501,429900,431990,443773,441990
"75126","Forney","TX","Dallas-Fort Worth-Arlington","Kaufman County",169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353990,368990,372990,372990,374995,382990,385647,379897,337495,342995,334495,328990,323018,326490,335686,344994.5,319980.5,310000,299900,308000,315000,299900,314166.5,315000,315000,314990,316490,310000,304281,299990,303990,299990
"77406","Richmond","TX","Houston-The Woodlands-Sugar Land","Fort Bend County",170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457900,429000,450000,450000,453900,457900,457900,468502,482773,496900,546515,546612,512909,530700,527045.5,507177,493900,502445,497900,495900,493285,475000,464990,467990,467990,461990,446590,446590,445790,429495,427702,449900,453490,450000,450000,450000,459990,438945,436658.5,430524,435484,449900,449658,440063,442526.5,440063,450000,450000,428990,412500,415990,428995,456450,446498.5,449997,448948.5,442511,432450,440445,441625,425000,427495,406495,426990
"73034","Edmond","OK","Oklahoma City","Oklahoma County",171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579250,594500,534950,549950,540000,538500,549900,552700,555500,545000,536950,534900,519900,554700,553900,555500,562500,545000,550000,551950,576450,545000,535450,544900,560000,554500,564950,599450,642450,650000,614450,629450,640750,674900,654950,650000,650000,630000,634900,649000,649900,625000,609500,619000,599950,599450
"32746","Lake Mary","FL","Orlando-Kissimmee-Sanford","Seminole County",172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672000,647000,640050,650000,669000,649450,649000,724450,699900,749500,699000,694900,740000
"29576","Murrells Inlet","SC","Myrtle Beach-Conway-North Myrtle Beach","Horry County",173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682000,675000,659000,587000,634950,634950,646950,585000,562000,585000,549000,509000,549000,529000,549450,549900,543450,545000,531950,545000,541950,547000,554450,549900,539999,559000
"32259","Fruit Cove","FL","Jacksonville","Saint Johns County",174,484900,487997.5,442000,444450,457450,450000,465000,444500,422000,429900,439900,419043,399900,379900,383900,386900,379900,349900,359900,376900,375000,369900,374900,389900,384000,370684,373634,360000,379000,390000,399900,382000,387450,375200,349900,369900,329900,369000,356021.5,344000,349700,339000,344000,329000,339950,340000,342450,347450,353700,363990,371995,379995,381970,389900,389990,394990,404790,399970,392990,399900,395900,399000,399900,405495,428000,438450,439900,439900,425000,440900,449945,445000,449990,459000,459000,439900,415000,429750,432500,417980,409500,422450,422450,415000,449900,449990,449945,449250,449500,450000,452495,450000,472165,464000,449945,449990,452650,449990,449495,457945,459000,450000,449995,454900,456950,449900,446450,446450
"92078","San Marcos","CA","San Diego-Carlsbad","San Diego County",175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855000,879000,879000,909900,884950,875000,887000,868400,880000,889500,865437,885065,881430,904107,904107,920000,909500,899000,928000,935000,935000,884000,853944
"24018","Roanoke","VA","Roanoke","Roanoke City",176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439888,439888,439999,439974.5,432497.5,432472.5,432472.5,425000,424975,417450,427450,424950,447000,422500,479925,479900,469900,450000,481975,499000,499000,484950,482000,481975,499895,515850,514825,507950,469935,462450,449850,449850,497475,499950,494975,499949,552475,592500,549950,542975,514500,550000,549950
"77469","Richmond","TX","Houston-The Woodlands-Sugar Land","Fort Bend County",177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279969,303495,317990,283850,269900,279674.5,294990,275000,254986,261820,258640,263113.5,261806.5,280783,287500,298320,316701.5,310000,310990,299995,299972,299972,297678,320753,315737,317642,316280,335783.5,321462.5,320000,324124,333453,317607,315000,310000,307500.5,307495.5,314900,319889,331650,338950,330000,327000,325000,324999.5,319950,326990,326990,322425,329944,329888,331990,339950,349975,338612.5,338950,354195,345416,347842,338155,340000,357950,353475,358225,367945,368000,349950,349950,354900,354900,341990,346990
"52302","Marion","IA","Cedar Rapids","Linn County",178,285000,291250,297500,291250,332225,328500,285000,287450,285000,299900,292450,284950,3e+05,309750,299900,299950,306900,303450,299950,274900,274900,269900,262450,265000,287000,289777,289000,319900,307450,304000,299999,292425,294975,292450,292450,294975,309000,309900,309750,3e+05,299950,292400,287000,289000,289450,287725,296400,322450,315000,324900,349900,329000,351250,356225,343250,349950,358700,362400,343700,337200,329900,337850,339950,349900,355000,350000,355000,349900,347250,335000,344250,350000,360750,355000,372200,352500,349950,353950,345000,327250,342400,344900,359900,349201,369900,364900,371813,374400,375959.5,385000,379950,354900,372425,379900,389927,389927,377000,392500,392750,401000,385250,350500,339925,323725,328700,331250,312000,299900
"28306","Fayetteville","NC","Fayetteville","Cumberland County",179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297450,304900,320950,327400,346950,336950,336950,328700,311945,305990,308990,312200,304745,299900,299900,301745,304995,302990,302990,299900,299900,297200,301445,304900,303500,304900,312501,314000.5,310000,311000,313500.5,307250,310450,320682,344450,349990,319990,327400,327400,333200,321569,329570.5,335500,344500,339950,339800,326400,334500,326150,326650
"30097","Duluth","GA","Atlanta-Sandy Springs-Roswell","Gwinnett County",180,799000,798000,795000,749900,734450,734450,749850,749000,739450,729900,712450,699000,699850,699900,699850,699900,699400,689000,684900,679900,645000,635000,599900,599900,638700,648950,640000,579450,609900,625000,599950,599700,609900,624000,624900,650000,7e+05,679900,672450,724900,710000,710450,737100,747400,699900,699900,679000,679000,677000,662500,697500,749000,749450,749900,712000,699900,712000,774900,774950,749900,799900,830000,788000,769900,749999.5,759900,730000,749900,749000,733950,729306,729900,699800,715000,734900,739900,725000,725000,702900,672900,699900,701450,699900,675000,740000,739900,745936,749900,768000,768000,766500,775000,772450,799900,799900,797450,845000,799900,779949.5,769403,744900,739900,772500,750000,779000,749900,775000,772000
"30157","Dallas","GA","Atlanta-Sandy Springs-Roswell","Paulding County",181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270990,281340,270990,255495,275351,285350,291495,295990,311555,302990,302327,308990,310194,305490
"34746","Kissimmee","FL","Orlando-Kissimmee-Sanford","Osceola County",182,239900,239900,224900,224950,226900,220000,214900,214900,210000,224999,224999,224999,212450,216950,219000,223449.5,229947.5,238900,233500,230997.5,239900,247680,239450,239450,239000,249900,259000,249900,262470,267445,265900,256028,259450,252631,259000,259000,259250,259000,259900,269000,269000,287003.5,289007,287147,291495,299000,295000,289252.5,290000,287097,279900,284647,284900,280000,299950,302000,298475,278050,282250,296050.5,280000,279950,298000,3e+05,295450,289999,289948.5,299900,299950,299950,299950,297990,307900,321990,331990,322990,327000,335495,334400,345000,343410,339990,335000,342490,339800,339000,331490,339950,339000,324950,339000,344450,344900,344900,347000,341950,342450,339000,349949.5,358990,365000,359950,368495,359950,359950,369000,352445,349990
"34786","Windermere","FL","Orlando-Kissimmee-Sanford","Orange County",183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1009995,1009995,1162500,1175000,1125000,999999,993947.5,989000,869000,869000,869900,9e+05,985000,949900,1028995,1057497.5,1031495,950000,908447.5,897450,825000,814900,869000,865000,944995,837500,935700,943995,949900,949900,897876,849999.5,851995,849346.5,849000,832997.5,794990,825000,856022,834492.5,849000,867495,889500,889000,899000,849000,824400,822450,828950,889497.5,899450,892497.5,949950,990000,989000,965000,950000,999900,999900,1065947.5,1100000,1100000,1109999.5,1161997.5,1097000,1015000,999000,1095497.5,1100000,1087995,1072500,1050000,1099000,1190000,1224500,1250000
"18102","Allentown","PA","Allentown-Bethlehem-Easton","Lehigh County",184,99900,99900,99250,94600,95000,95000,89900,89700,91950,95000,91500,89500,79900,79900,79900,83900,79900,79000,79000,79900,79850,79900,77950,76900,79000,74900,74900,74700,69450,68500,68000,73900,79000,79900,76900,76000,69900,69900,70000,69900,60000,67000,67000,67000,75900,81450,80000,77700,77500,79900,69900,69900,72000,82500,79900,79950,79900,79900,84900,79900,74750,74500,74000,80950,89000,89450,88900,86250,89000,84000,79450,79750,80000,80000,79450,75000,74200,78900,79900,79999.5,76000,84900,92000,84900,84900,90000,94700,87900,99000,99950,102500,1e+05,99950,99000,99999,1e+05,105000,106450,107900,110000,100500,103450,109900,105000,99949.5,1e+05,1e+05,104950
"28226","Charlotte","NC","Charlotte-Concord-Gastonia","Mecklenburg County",185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782999,792816.5,875000,899000,887000,870000,850000,799900,776500,715490,710999,717990,827250,975000,950000,950000,975000,950000,849000,815900,922000,815900,890000,822000,847000,867000,830000,875000,875000,877314,877314,913407,957500,950000,975000,975000
"93551","Palmdale","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334947.5,336997.5,344900,340000,349900,349000,349000,359000,349450,364450,357000,359000,359000,359949.5,357900,362500,375000,367450,375000,379900,383450,389900,389900,399000,399000,410000,404945,414495,422450,425000,425000,416000,422450,413500,417000,400970,405475,405475,415000,409998,410000,422199.5,428499,424950,429900,435000,442500,449900,435000,450000,434196.5,439900,445500,455000,465000,474900,478990,485000,479900,469990,475000
"77024","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",187,1579000,1585000,1550000,1465000,1480000,1499000,1512000,1514000,1687500,1695000,1695000,1695000,1682500,1682500,1640000,1597000,1599000,1637500,1651350,1627500,1597000,1599000,1687000,1737000,1899000,2062499.5,1895000,1862500,1874500,1874500,1945000,1895000,1950000,2286500,2285000,2286500,2288000,2375000,2295000,2350000,2247500,2313500,2290000,2269500,2387500,2482025,2459525,2469050,2495000,2495000,2249500,2495000,2472500,2349000,2500000,2500000,2795000,2650000,2890000,2760000,2975000,2755000,2850000,2795000,2500000,2440000,2699000,2775000,2699000,2499000,2599000,2575000,2599000,2575000,2599000,2575000,2523500,2499000,2475000,2495000,2499000,2475000,2595000,2662500,2622500,2775000,2547000,2490000,2399500,2449000,2399000,2450000,2595000,2589600,2575000,2599000,2500000,2399450,2250000,2374000,2284500,2450000,2382500,2375000,2495000,2475000,2497500,2485000
"84790","Saint George","UT","St. George","Washington County",188,462450,440000,439900,444800,440000,423900,399900,399900,399450,398000,382300,349900,370000,372450,379900,342500,349900,354900,379000,379000,379000,374900,359900,359900,359900,354500,369900,344900,339450,339000,369900,359900,372450,373900,359000,371400,399900,399900,392000,379450,399000,389900,407450,415000,415000,422409.5,419900,417450,409450,419919,398450,389900,419000,419900,429900,429450,437000,419900,419900,425000,449000,447000,439900,439950,470700,463200,476950,446500,432450,449000,447450,438250,439900,474900,474900,468900,476000,485000,469950,469900,459950,474450,470000,467337,466168.5,468168.5,462450,479900,469999.5,457449.5,464900,464900,469900,479900,475000,479000,485000,509900,5e+05,498900,489900,489900,493450,489700,499375,499900,499999,525000
"60010","Barrington","IL","Chicago-Naperville-Elgin","Cook County",189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250000,1249000,1200000,1100000,1092450,1125000,1100000,1100000,1100000,1159000,1250000,1204500,1300000,1449000,1325000,1300000,1275000,1249500,1250000,1225000,1189000,1195000,1250000,1325000,1195000,1298000,1195000,997000,999000,965000,1023468,1018160,998250,1086500,1122500,1250000,1199000,1092000,1089000,1048160,1030360,999999,995000,997000,1012499.5,1047960,1050000,1049500,1169000,1040000,1e+06,975000,1057500,1099000,1099000,1099000,1099000,1090000,1099995,1099497.5,1098500,1098500,1100000,1086500,1099000,1099000,1099500,1048800,1050000,1024495,1009997.5,999000
"28105","Matthews","NC","Charlotte-Concord-Gastonia","Mecklenburg County",190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515000,525000,499900,511500,499000,499500,531999.5,549500,610075,544750,549900,544950,544949.5,554999,554999,544000,544000,523000,549500,533500,546500
"28376","Raeford","NC","Fayetteville","Hoke County",191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269900,269900,269900,267900,265900,264900,265200,264900,269200,264900,265500,265500,264900,265200,263950,263950,259945,259990,264400,259990,258150,263900,265000,265250,265000,267950,268900,279900,284900,276900,278400,280170,281535
"92392","Victorville","CA","Riverside-San Bernardino-Ontario","San Bernardino County",192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237000,240000,242000,239950,246900,245000,249000,243500,249900,233500,249900,239888,239888,239888,239944,249500,249950,250000,249500,255700,255000,251150,249450,255000,255000,259949.5,266000,270499.5,269000,259949.5,267450,269900,279900,280000,285250,285250,292000,295888,295000,299638.5,289900,314950,306900,299900,310000,309900,312514.5,322938,322500,319030,320000,319000,315000,314000,310492.5,315000
"33446","Delray Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",193,1012500,1012500,999999,999000,994000,974500,948500,989000,995000,994000,995000,995000,995000,995000,993000,956450,929000,925000,948500,949000,949000,965000,949000,995000,997000,995000,979000,895000,850000,886950,925000,975000,975000,895000,895000,937000,965000,957000,925000,898000,895000,895000,895000,895000,896000,895000,925000,899000,949000,991900,968900,979000,924000,924000,899000,964500,975000,979000,1013900,987000,995000,969000,949000,949000,925000,995000,998500,1000900,995000,995000,1038900,1000900,1049000,999000,999000,995000,1050838.5,999000,983450,979000,925000,899900,899900,937000,939000,931000,959900,939000,1057900,1024950,1057900,1059900,1028900,1029900,1045000,1045000,1052950,1099000,1094000,1075450,1075900,1075900,1025000,999450,984700,989750,1035000,1109900
